C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/14/2016,16:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/14/2016,20:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/15/2016,00:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/15/2016,04:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/15/2016,08:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/15/2016,12:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/15/2016,16:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/15/2016,20:00:00,REGULAR,0000068988,0000622788                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/16/2016,00:00:00,REGULAR,0000068988,0000622791                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/16/2016,04:00:00,REGULAR,0000068988,0000622791                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/16/2016,08:00:00,REGULAR,0000068997,0000622935                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/16/2016,12:00:00,REGULAR,0000069027,0000623139                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/16/2016,16:00:00,REGULAR,0000069080,0000623362                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/16/2016,20:00:00,REGULAR,0000069157,0000623877                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/17/2016,00:00:00,REGULAR,0000069177,0000624054                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/17/2016,04:00:00,REGULAR,0000069177,0000624092                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/17/2016,08:00:00,REGULAR,0000069191,0000624252                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/17/2016,12:00:00,REGULAR,0000069222,0000624490                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/17/2016,16:00:00,REGULAR,0000069281,0000624766                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/17/2016,20:00:00,REGULAR,0000069351,0000625328                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/18/2016,00:00:00,REGULAR,0000069368,0000625585                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/18/2016,04:00:00,REGULAR,0000069372,0000625646                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/18/2016,08:00:00,REGULAR,0000069386,0000625812                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/18/2016,12:00:00,REGULAR,0000069411,0000626049                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/18/2016,16:00:00,REGULAR,0000069469,0000626333                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/18/2016,20:00:00,REGULAR,0000069560,0000626940                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/19/2016,00:00:00,REGULAR,0000069576,0000627203                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/19/2016,04:00:00,REGULAR,0000069577,0000627267                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/19/2016,08:00:00,REGULAR,0000069589,0000627416                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/19/2016,12:00:00,REGULAR,0000069621,0000627683                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/19/2016,16:00:00,REGULAR,0000069667,0000627918                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/19/2016,20:00:00,REGULAR,0000069744,0000628367                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/20/2016,00:00:00,REGULAR,0000069765,0000628631                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/20/2016,04:00:00,REGULAR,0000069768,0000628685                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/20/2016,08:00:00,REGULAR,0000069782,0000628860                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/20/2016,12:00:00,REGULAR,0000069808,0000629102                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/20/2016,16:00:00,REGULAR,0000069868,0000629358                                          
C012,R258,01-06-00,4AV-9 ST,DFGMNR,BMT,05/20/2016,20:00:00,REGULAR,0000069934,0000629858                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/14/2016,00:00:00,REGULAR,0002364773,0000834947                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/14/2016,04:00:00,REGULAR,0002364773,0000834948                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/14/2016,08:00:00,REGULAR,0002364773,0000834949                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/14/2016,12:00:00,REGULAR,0002364773,0000834951                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/14/2016,16:00:00,REGULAR,0002364773,0000834952                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/14/2016,20:00:00,REGULAR,0002364773,0000834952                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/15/2016,00:00:00,REGULAR,0002364773,0000834952                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/15/2016,04:00:00,REGULAR,0002364773,0000834952                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/15/2016,08:00:00,REGULAR,0002364773,0000834952                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/15/2016,12:00:00,REGULAR,0002364773,0000834953                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/15/2016,16:00:00,REGULAR,0002364773,0000834953                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/15/2016,20:00:00,REGULAR,0002364773,0000834953                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/16/2016,00:00:00,REGULAR,0002364774,0000834954                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/16/2016,04:00:00,REGULAR,0002364774,0000834955                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/16/2016,08:00:00,REGULAR,0002364806,0000835004                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/16/2016,12:00:00,REGULAR,0002364854,0000835079                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/16/2016,16:00:00,REGULAR,0002364953,0000835192                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/16/2016,20:00:00,REGULAR,0002365096,0000835469                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/17/2016,00:00:00,REGULAR,0002365149,0000835544                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/17/2016,04:00:00,REGULAR,0002365151,0000835549                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/17/2016,08:00:00,REGULAR,0002365184,0000835611                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/17/2016,12:00:00,REGULAR,0002365239,0000835722                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/17/2016,16:00:00,REGULAR,0002365345,0000835806                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/17/2016,20:00:00,REGULAR,0002365482,0000836099                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/18/2016,00:00:00,REGULAR,0002365537,0000836187                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/18/2016,04:00:00,REGULAR,0002365541,0000836203                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/18/2016,08:00:00,REGULAR,0002365576,0000836266                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/18/2016,12:00:00,REGULAR,0002365641,0000836367                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/18/2016,16:00:00,REGULAR,0002365750,0000836444                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/18/2016,20:00:00,REGULAR,0002365889,0000836726                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/19/2016,00:00:00,REGULAR,0002365942,0000836828                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/19/2016,04:00:00,REGULAR,0002365946,0000836840                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/19/2016,08:00:00,REGULAR,0002365978,0000836909                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/19/2016,12:00:00,REGULAR,0002366038,0000836999                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/19/2016,16:00:00,REGULAR,0002366128,0000837100                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/19/2016,20:00:00,REGULAR,0002366290,0000837348                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/20/2016,00:00:00,REGULAR,0002366355,0000837438                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/20/2016,04:00:00,REGULAR,0002366363,0000837456                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/20/2016,08:00:00,REGULAR,0002366396,0000837502                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/20/2016,12:00:00,REGULAR,0002366463,0000837582                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/20/2016,16:00:00,REGULAR,0002366548,0000837686                                          
C012,R258,01-06-01,4AV-9 ST,DFGMNR,BMT,05/20/2016,20:00:00,REGULAR,0002366687,0000837934                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/14/2016,00:00:00,REGULAR,0000390586,0000354528                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/14/2016,04:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/14/2016,08:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/14/2016,12:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/14/2016,16:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/14/2016,20:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/15/2016,00:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/15/2016,04:00:00,REGULAR,0000390586,0000354529                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/15/2016,08:00:00,REGULAR,0000390586,0000354533                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/15/2016,12:00:00,REGULAR,0000390586,0000354535                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/15/2016,16:00:00,REGULAR,0000390586,0000354536                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/15/2016,20:00:00,REGULAR,0000390586,0000354537                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/16/2016,00:00:00,REGULAR,0000390589,0000354541                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/16/2016,04:00:00,REGULAR,0000390590,0000354542                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/16/2016,08:00:00,REGULAR,0000390666,0000354608                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/16/2016,12:00:00,REGULAR,0000390810,0000354702                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/16/2016,16:00:00,REGULAR,0000390999,0000354837                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/16/2016,20:00:00,REGULAR,0000391307,0000355134                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/17/2016,00:00:00,REGULAR,0000391435,0000355232                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/17/2016,04:00:00,REGULAR,0000391456,0000355251                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/17/2016,08:00:00,REGULAR,0000391547,0000355329                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/17/2016,12:00:00,REGULAR,0000391701,0000355435                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/17/2016,16:00:00,REGULAR,0000391888,0000355564                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/17/2016,20:00:00,REGULAR,0000392180,0000355886                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/18/2016,00:00:00,REGULAR,0000392301,0000356027                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/18/2016,04:00:00,REGULAR,0000392315,0000356056                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/18/2016,08:00:00,REGULAR,0000392405,0000356128                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/18/2016,12:00:00,REGULAR,0000392551,0000356222                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/18/2016,16:00:00,REGULAR,0000392747,0000356351                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/18/2016,20:00:00,REGULAR,0000393068,0000356702                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/19/2016,00:00:00,REGULAR,0000393195,0000356832                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/19/2016,04:00:00,REGULAR,0000393220,0000356852                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/19/2016,08:00:00,REGULAR,0000393311,0000356937                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/19/2016,12:00:00,REGULAR,0000393473,0000357051                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/19/2016,16:00:00,REGULAR,0000393695,0000357158                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/19/2016,20:00:00,REGULAR,0000393986,0000357463                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/20/2016,00:00:00,REGULAR,0000394145,0000357583                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/20/2016,04:00:00,REGULAR,0000394172,0000357616                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/20/2016,08:00:00,REGULAR,0000394260,0000357686                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/20/2016,12:00:00,REGULAR,0000394390,0000357809                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/20/2016,16:00:00,REGULAR,0000394616,0000357921                                          
C012,R258,01-06-02,4AV-9 ST,DFGMNR,BMT,05/20/2016,20:00:00,REGULAR,0000394915,0000358201                                          
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/14/2016,00:00:00,REGULAR,0011697256,0002613461                                            
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/14/2016,04:00:00,REGULAR,0011697283,0002613521                                            
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/14/2016,08:00:00,REGULAR,0011697378,0002613566                                            
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/14/2016,12:00:00,REGULAR,0011697689,0002613660                                            
C014,R246,00-00-00,PROSPECT AV,R,BMT,05/14/2016,16:00:00,REGULAR,0011697998,0002613783                                            
